user_id	item_id	time	c_hour_c	c_weekday_c	c_period_c	c_day_f
730	359	881030348.0	10	1	1	73
125	427	883512623.0	4	2	8	102
573	941	879993318.0	10	3	1	61
164	550	884111397.0	2	2	8	109
100	583	875385057.0	2	6	8	8
380	167	887915188.0	3	4	8	153
222	138	874787407.0	4	6	8	1
221	269	880315170.0	3	0	8	65
525	243	878854051.0	6	4	0	48
289	363	879440516.0	1	4	8	55
386	409	887643289.0	23	0	7	149
419	334	883699583.0	8	4	0	104
616	325	878922982.0	1	5	8	49
404	289	887838450.0	5	3	0	152
158	569	879520743.0	23	4	7	55
548	693	888517364.0	2	4	8	160
530	724	876013714.0	9	6	1	15
521	479	876532747.0	9	5	1	21
647	539	881698243.0	4	2	8	81
713	76	880177941.0	13	5	3	63
664	239	881698933.0	4	2	8	81
348	250	884132208.0	8	2	0	109
706	774	876538322.0	10	5	1	21
260	511	879439860.0	0	4	8	55
630	236	879438810.0	0	4	8	55
10	756	889316404.0	8	6	0	169
356	138	878855907.0	6	4	0	48
561	409	882621486.0	20	5	6	91
308	589	886483330.0	13	1	3	136
611	413	882322862.0	9	2	1	88
558	129	875729983.0	2	3	8	12
730	415	885860288.0	8	1	0	129
183	538	888104030.0	7	6	0	155
363	250	878585826.0	3	1	8	45
516	345	886803575.0	6	5	0	140
563	189	878882667.0	14	4	3	48
453	601	885807888.0	17	0	4	128
729	802	879435415.0	23	3	7	54
428	309	889235367.0	9	5	1	168
545	789	884487961.0	11	6	2	113
714	499	882402905.0	7	3	0	89
604	725	878849404.0	4	4	8	48
450	367	880484992.0	3	2	8	67
491	574	878142864.0	0	3	8	40
124	243	877015066.0	23	3	7	26
752	591	876769253.0	3	1	8	24
702	626	882678512.0	12	6	2	92
695	345	884493279.0	12	6	2	113
272	352	879438063.0	0	4	8	55
327	249	881107155.0	7	2	0	74
345	366	889416456.0	12	0	2	170
706	274	876537825.0	10	5	1	21
616	672	878917850.0	23	4	7	48
276	876	884901503.0	5	4	0	118
505	597	879529916.0	1	5	8	56
15	318	880129305.0	0	5	8	63
358	505	887139080.0	3	2	8	144
80	471	880572449.0	3	3	8	68
646	757	879442122.0	1	4	8	55
696	221	876319311.0	22	2	7	18
604	995	878847404.0	4	4	8	48
723	542	884120007.0	4	2	8	109
736	789	880845049.0	7	6	0	71
263	160	880575714.0	4	3	8	68
375	187	875287895.0	23	4	7	6
602	668	888639362.0	12	5	2	161
433	570	886030863.0	7	3	0	131
684	118	883432663.0	5	1	0	101
404	791	887832571.0	4	3	8	152
367	685	879563169.0	11	5	2	56
639	325	880556527.0	23	2	7	67
423	632	879456162.0	5	4	0	55
370	722	886365467.0	4	0	8	135
224	522	889326161.0	11	6	2	169
493	383	880402983.0	4	1	8	66
423	287	879456030.0	5	4	0	55
733	569	875965939.0	19	5	5	14
358	241	882372103.0	23	2	7	88
736	186	880844123.0	6	6	0	71
754	967	885921800.0	1	2	8	130
487	187	876350443.0	6	3	0	19
729	693	879435551.0	23	3	7	54
733	203	875966694.0	20	5	6	14
577	496	879796766.0	3	1	8	59
535	220	880314103.0	3	0	8	65
724	373	877832113.0	10	6	1	36
751	194	886832373.0	14	5	3	140
493	304	880403239.0	4	1	8	66
23	390	881956082.0	3	5	8	84
714	561	882402826.0	7	3	0	89
396	555	876065259.0	23	6	7	15
624	675	888538908.0	8	4	0	160
147	243	880130990.0	0	5	8	63
702	767	882677386.0	12	6	2	92
441	244	879899641.0	8	2	0	60
743	404	884633287.0	3	1	8	115
598	345	881277267.0	7	4	0	76
404	547	887831447.0	3	3	8	152
423	262	879455765.0	5	4	0	55
672	348	879442947.0	1	4	8	55
534	257	884293366.0	5	4	0	111
745	484	879195407.0	4	1	8	52
682	754	882814395.0	2	1	8	94
502	243	882592559.0	12	5	2	91
660	609	878437890.0	10	6	1	43
713	238	880181910.0	14	5	3	63
733	499	875966694.0	20	5	6	14
696	761	875050603.0	5	2	0	4
638	372	875104091.0	20	2	6	4
128	373	880149098.0	5	5	0	63
500	977	885954083.0	10	2	1	130
87	373	880416515.0	8	1	0	66
631	312	882842195.0	9	1	1	94
684	361	883432633.0	5	1	0	101
586	384	879442794.0	1	4	8	55
15	897	880131676.0	1	5	8	63
289	668	879441215.0	1	4	8	55
85	623	877137015.0	9	5	1	28
751	324	886832808.0	14	5	3	140
666	316	875035624.0	1	2	8	4
571	507	879848511.0	18	1	5	59
738	12	875289611.0	0	5	8	7
353	344	883388092.0	17	0	4	100
669	138	887067063.0	7	1	0	143
730	268	880160162.0	8	5	0	63
314	754	880887063.0	18	6	5	71
236	254	888905840.0	14	1	3	164
356	325	878854630.0	6	4	0	48
655	716	878694664.0	9	2	1	46
646	341	879445037.0	2	4	8	55
646	242	879442412.0	1	4	8	55
602	898	888638958.0	12	5	2	161
636	928	879448314.0	3	4	8	55
220	694	878946645.0	7	5	0	49
696	542	885071869.0	5	6	0	120
611	444	882055394.0	7	6	0	85
131	224	888185906.0	6	0	0	156
742	274	886760020.0	18	4	5	139
754	243	885921310.0	1	2	8	130
573	258	886030557.0	7	3	0	131
592	364	878709365.0	13	2	3	46
571	148	879846623.0	17	1	4	59
260	668	879438607.0	0	4	8	55
703	397	880866054.0	13	6	3	71
437	77	883866114.0	6	6	0	106
705	479	880167328.0	10	5	1	63
696	708	875050524.0	5	2	0	4
431	325	879619176.0	2	6	8	57
60	596	877319567.0	11	0	2	30
574	727	874729816.0	12	5	2	0
334	344	879649657.0	11	6	2	57
533	677	878090705.0	10	2	1	39
557	761	875482574.0	5	0	0	9
730	777	880159172.0	8	5	0	63
752	375	876769436.0	3	1	8	24
675	248	883948571.0	5	0	0	107
4	525	875635174.0	23	1	7	10
693	279	880079094.0	10	4	1	62
711	820	881378669.0	11	5	2	77
498	236	879449110.0	3	4	8	55
380	650	887927728.0	6	4	0	153
327	546	881107750.0	8	2	0	74
663	381	882201885.0	0	1	8	87
367	39	879563819.0	11	5	2	56
602	464	888640684.0	12	5	2	161
706	47	879052493.0	13	6	3	50
350	587	880141962.0	3	5	8	63
538	238	883546889.0	13	2	3	102
610	353	888444181.0	6	3	0	159
463	194	879449683.0	3	4	8	55
617	922	876245837.0	1	2	8	18
721	987	879990622.0	9	3	1	61
76	215	879441307.0	1	4	8	55
606	248	889298074.0	3	6	8	169
411	884	885062602.0	2	6	8	120
404	254	887838624.0	5	3	0	152
580	687	879359034.0	2	3	8	54
696	382	878737704.0	21	2	6	46
675	203	883948804.0	5	0	0	107
215	308	878972731.0	15	5	3	49
544	591	879544782.0	5	5	0	56
606	288	889133334.0	5	4	0	167
655	697	887978234.0	20	4	6	153
606	125	889132269.0	5	4	0	167
633	843	880868559.0	13	6	3	71
616	793	878923456.0	1	5	8	49
526	370	887863914.0	12	3	2	152
681	377	879365092.0	4	3	8	54
741	366	880386897.0	23	0	7	65
516	253	889235992.0	9	5	1	168
730	791	880159821.0	8	5	0	63
711	328	881378972.0	11	5	2	77
534	162	884290751.0	4	4	8	111
73	591	879829265.0	13	1	3	59
507	204	880117430.0	21	4	6	62
669	482	887066040.0	7	1	0	143
733	554	875965939.0	19	5	5	14
711	946	881378537.0	11	5	2	77
655	231	878695841.0	10	2	1	46
208	321	882150152.0	9	0	1	86
478	14	882608145.0	16	5	4	91
611	108	880672637.0	7	4	0	69
433	583	886030108.0	7	3	0	131
721	252	879990531.0	9	3	1	61
161	603	884208273.0	5	3	0	110
264	247	879875175.0	1	2	8	60
731	560	879722642.0	7	0	0	58
694	249	877104913.0	0	5	8	28
660	850	878437925.0	10	6	1	43
748	361	879535544.0	3	5	8	56
675	304	883948089.0	5	0	0	107
659	547	874792403.0	5	6	0	1
403	252	879454754.0	4	4	8	55
622	384	886640562.0	9	3	1	138
143	381	877557076.0	5	3	0	33
730	91	880159865.0	8	5	0	63
731	550	879723022.0	7	0	0	58
462	556	883354992.0	8	0	0	100
736	221	880844552.0	7	6	0	71
558	523	875729068.0	2	3	8	12
432	453	882360405.0	20	2	6	88
573	118	888458447.0	10	3	1	159
652	742	877625294.0	0	4	8	34
713	588	880181372.0	14	5	3	63
318	770	875658898.0	6	2	0	11
501	28	880739654.0	1	5	8	70
342	325	882385985.0	3	3	8	89
148	361	882823784.0	4	1	8	94
687	363	885990901.0	20	2	6	130
467	266	880474357.0	0	2	8	67
473	500	879384575.0	9	3	1	54
423	236	879456405.0	5	4	0	55
404	694	887841136.0	6	3	0	152
573	249	876279059.0	10	2	1	18
8	657	877891905.0	2	0	8	37
397	293	879310730.0	12	2	2	53
574	152	874956641.0	3	1	8	3
348	270	884132619.0	8	2	0	109
742	1	884371535.0	2	5	8	112
706	353	876536079.0	10	5	1	21
553	479	876676292.0	1	0	8	23
530	239	888300680.0	14	1	3	157
399	504	885599372.0	7	5	0	126
257	757	884495561.0	13	6	3	113
626	604	875980306.0	23	5	7	14
535	118	880313270.0	3	0	8	65
682	850	882814571.0	2	1	8	94
378	501	875980010.0	23	5	7	14
573	313	879993126.0	10	3	1	61
563	527	879148051.0	15	0	3	51
538	250	875388719.0	3	6	8	8
231	284	886374473.0	7	0	0	135
713	626	880181191.0	14	5	3	63
686	372	885776056.0	8	0	0	128
718	815	882404278.0	8	3	0	89
279	249	881654101.0	15	1	3	80
380	437	887924618.0	5	4	0	153
569	941	886286361.0	6	6	0	134
723	604	884121767.0	5	2	0	109
510	743	879459321.0	6	4	0	55
689	843	879304623.0	11	2	2	53
462	261	883354761.0	8	0	0	100
275	274	876406256.0	22	3	7	19
444	394	883425610.0	4	1	8	101
288	718	880355845.0	15	0	3	65
306	579	879442360.0	1	4	8	55
364	648	881374767.0	10	5	1	77
8	313	877892276.0	2	0	8	37
559	344	888805864.0	10	0	1	163
573	727	879994801.0	11	3	2	61
316	543	884646647.0	7	1	0	115
548	253	888519307.0	2	4	8	160
705	691	880242933.0	7	6	0	64
342	539	882386751.0	3	3	8	89
400	515	883873679.0	8	6	0	106
703	267	880866971.0	13	6	3	71
73	276	879828821.0	12	1	2	59
285	747	879485523.0	13	4	3	55
423	309	879455706.0	5	4	0	55
163	245	884129627.0	7	2	0	109
578	415	884641681.0	5	1	0	115
615	973	878719551.0	16	2	4	46
447	36	876550526.0	14	5	3	21
691	542	888888862.0	9	1	1	164
676	284	878940383.0	6	5	0	49
153	626	879023556.0	5	6	0	50
724	156	877832837.0	10	6	1	36
622	250	880659653.0	3	4	8	69
626	274	875980669.0	23	5	7	14
92	204	880572560.0	3	3	8	68
662	630	885690749.0	9	6	1	127
527	959	888685850.0	1	6	8	162
549	727	878762033.0	4	3	8	47
679	774	883195118.0	11	5	2	98
713	323	880176984.0	13	5	3	63
491	276	880924384.0	5	0	0	72
445	312	879221617.0	12	1	2	52
364	809	881374331.0	10	5	1	77
107	574	884364866.0	0	5	8	112
503	372	879792623.0	2	1	8	59
567	691	883427691.0	4	1	8	101
297	407	876869330.0	6	2	0	25
572	254	882064321.0	9	6	1	85
491	333	880922503.0	4	0	8	72
485	169	880952185.0	12	0	2	72
527	664	887425812.0	11	5	2	147
647	281	881684202.0	0	2	8	81
606	204	889133219.0	5	4	0	167
507	266	880117062.0	20	4	6	62
310	251	879991175.0	9	3	1	61
288	333	880354515.0	14	0	3	65
733	667	875965981.0	19	5	5	14
375	652	875288771.0	23	4	7	6
400	390	883875092.0	8	6	0	106
502	785	882670610.0	10	6	1	92
532	398	889493576.0	9	1	1	171
487	398	876348572.0	6	3	0	19
617	738	876246504.0	1	2	8	18
724	552	877833603.0	10	6	1	36
742	302	886327826.0	18	6	5	134
540	427	888787396.0	5	0	0	163
610	591	888444007.0	6	3	0	159
295	717	879435369.0	23	3	7	54
101	527	874774575.0	0	6	8	1
728	394	884982870.0	4	5	8	119
706	581	876539020.0	11	5	2	21
720	352	887158713.0	8	2	0	144
548	633	888522837.0	3	4	8	160
569	385	879439188.0	0	4	8	55
195	422	885775710.0	8	0	0	128
512	591	877018346.0	0	4	8	27
342	581	882386711.0	3	3	8	89
517	706	879370337.0	5	3	0	54
715	781	883489728.0	21	1	6	101
562	181	886366955.0	5	0	0	135
706	600	876537825.0	10	5	1	21
571	623	879848475.0	18	1	5	59
361	812	888201942.0	10	0	1	156
669	236	887066678.0	7	1	0	143
626	276	875980670.0	23	5	7	14
574	957	874957005.0	3	1	8	3
250	627	887738847.0	2	2	8	151
530	334	876012997.0	8	6	0	15
62	267	888625934.0	8	5	0	161
700	553	876465370.0	14	4	3	20
406	880	874875062.0	4	0	8	2
553	546	876676334.0	1	0	8	23
726	245	879465834.0	8	4	0	55
366	382	886394314.0	12	0	2	135
516	626	874777765.0	1	6	8	1
321	967	876267235.0	7	2	0	18
270	373	877759103.0	13	5	3	35
577	188	879795790.0	3	1	8	59
34	18	875981483.0	0	6	8	15
741	378	880387707.0	0	1	8	66
351	359	879868494.0	23	1	7	59
37	949	883616218.0	8	3	0	103
706	144	876536391.0	10	5	1	21
508	155	885668203.0	2	6	8	127
637	622	877910822.0	8	0	0	37
700	241	876465072.0	14	4	3	20
633	578	880869984.0	14	6	3	71
354	810	883505171.0	2	2	8	102
741	125	880387598.0	0	1	8	66
666	744	875224515.0	5	4	0	6
422	3	885682448.0	6	6	0	127
439	285	875659175.0	6	2	0	11
705	904	880241913.0	7	6	0	64
641	564	875743196.0	5	3	0	12
390	460	883530454.0	9	2	1	102
711	26	881379295.0	11	5	2	77
72	765	883452906.0	11	1	2	101
218	987	885848736.0	5	1	0	129
611	550	881975539.0	9	5	1	84
666	977	875132134.0	4	3	8	5
487	242	876348736.0	6	3	0	19
491	274	880924921.0	5	0	0	72
687	364	874967063.0	6	1	0	3
420	591	884637409.0	4	1	8	115
245	311	879468274.0	8	4	0	55
577	728	879796718.0	3	1	8	59
535	167	880139180.0	3	5	8	63
214	362	875320689.0	8	5	0	7
265	385	887820828.0	0	3	8	152
548	958	888518035.0	2	4	8	160
543	217	889399431.0	7	0	0	170
203	265	879572911.0	13	5	3	56
577	243	879795025.0	3	1	8	59
713	247	880178078.0	13	5	3	63
718	521	882404250.0	8	3	0	89
434	241	877107765.0	1	5	8	28
646	706	879442001.0	1	4	8	55
234	706	874867994.0	2	0	8	2
518	585	886132172.0	11	4	2	132
549	341	878759435.0	3	3	8	47
561	167	882622481.0	20	5	6	91
721	774	879991566.0	10	3	1	61
578	750	884642581.0	6	1	0	115
49	591	888204430.0	11	0	2	156
61	594	880036824.0	22	3	7	61
222	248	874791102.0	5	6	0	1
181	322	875244457.0	11	4	2	6
486	251	888451750.0	8	3	0	159
502	323	882590420.0	12	5	2	91
512	215	875729436.0	2	3	8	12
734	252	880757553.0	6	5	0	70
403	569	880472474.0	23	1	7	66
713	719	880180784.0	14	5	3	63
614	352	876190130.0	10	1	1	17
690	386	889289570.0	0	6	8	169
754	397	885921577.0	1	2	8	130
451	806	879436027.0	23	3	7	54
697	334	888192970.0	8	0	0	156
380	296	887915479.0	3	4	8	153
558	724	875728952.0	2	3	8	12
704	167	887761249.0	8	2	0	151
387	574	878953485.0	9	5	1	49
536	447	881605587.0	2	1	8	80
643	813	887646980.0	0	1	8	150
670	574	875751930.0	8	3	0	12
531	179	880570265.0	2	3	8	68
537	556	877975391.0	2	1	8	38
219	243	879455043.0	5	4	0	55
445	3	879221716.0	12	1	2	52
263	364	880574766.0	4	3	8	68
559	932	888806082.0	10	0	1	163
573	457	879994749.0	10	3	1	61
176	569	880233635.0	5	6	0	64
602	345	888638183.0	11	5	2	161
406	775	874874151.0	4	0	8	2
216	675	875309282.0	5	5	0	7
394	888	879541429.0	5	5	0	56
169	280	878191679.0	14	3	3	40
172	1	887731052.0	23	1	7	150
361	350	877552678.0	4	3	8	33
478	485	882608402.0	17	5	4	91
738	204	875373889.0	23	5	7	7
10	243	882139829.0	6	0	0	86
749	248	874854135.0	23	6	7	1
426	515	883790943.0	9	5	1	105
510	706	879457525.0	5	4	0	55
242	709	877881276.0	23	6	7	36
713	254	880180266.0	14	5	3	63
317	647	885349202.0	10	2	1	123
711	41	881378773.0	11	5	2	77
538	283	884035892.0	5	1	0	108
124	986	877398513.0	9	1	1	31
507	309	880117215.0	21	4	6	62
660	728	878438435.0	10	6	1	43
438	970	886533193.0	3	2	8	137
275	179	876402894.0	21	3	6	19
733	398	875966385.0	19	5	5	14
675	580	883948343.0	5	0	0	107
493	364	880402272.0	4	1	8	66
195	387	885775683.0	8	0	0	128
660	291	878438232.0	10	6	1	43
452	324	879976247.0	5	3	0	61
733	267	875966429.0	20	5	6	14
675	28	883949771.0	5	0	0	107
460	764	879793909.0	3	1	8	59
756	250	875409978.0	9	6	1	8
617	967	876246475.0	1	2	8	18
561	362	882622581.0	20	5	6	91
611	985	881976746.0	9	5	1	84
105	236	879454793.0	4	4	8	55
741	359	880387875.0	0	1	8	66
666	634	875122716.0	1	3	8	5
230	296	875334224.0	12	5	2	7
450	909	881179291.0	4	3	8	75
403	345	879438024.0	0	4	8	55
736	502	880844654.0	7	6	0	71
400	555	883874039.0	8	6	0	106
175	877	878871062.0	10	4	1	48
605	384	879446013.0	2	4	8	55
384	350	879459909.0	6	4	0	55
15	3	880130065.0	0	5	8	63
502	850	882592421.0	12	5	2	91
254	43	877891490.0	2	0	8	37
548	283	888522326.0	3	4	8	160
622	826	880659867.0	3	4	8	69
649	364	883949560.0	5	0	0	107
675	502	883948948.0	5	0	0	107
395	254	888633042.0	10	5	1	161
713	221	880180612.0	14	5	3	63
716	3	886607642.0	23	2	7	137
299	515	880937735.0	8	0	0	72
691	14	877214125.0	6	6	0	29
623	404	876250551.0	2	2	8	18
725	309	877287882.0	3	0	8	30
574	455	874730553.0	12	5	2	0
646	249	879442348.0	1	4	8	55
594	482	875349584.0	16	5	4	7
292	703	888858078.0	1	1	8	164
296	167	877487052.0	10	2	1	32
350	957	881001436.0	2	1	8	73
451	352	879435896.0	23	3	7	54
699	261	888633311.0	10	5	1	161
736	397	880845098.0	7	6	0	71
101	156	874781994.0	2	6	8	1
532	634	889493502.0	9	1	1	171
240	250	875410178.0	9	6	1	8
603	409	879454208.0	4	4	8	55
2	384	888979197.0	10	2	1	165
711	823	881378087.0	11	5	2	77
527	81	888813272.0	12	0	2	163
612	296	881476922.0	14	6	3	78
405	652	889334067.0	13	6	3	169
358	461	882397049.0	6	3	0	89
378	105	875983231.0	0	6	8	15
517	379	879370365.0	5	3	0	54
570	355	877325956.0	13	0	3	30
753	144	880261373.0	13	6	3	64
569	714	886285824.0	6	6	0	134
126	155	878746852.0	0	3	8	47
385	648	885829153.0	23	0	7	128
529	542	875145879.0	8	3	0	5
710	731	876032823.0	14	6	3	15
655	754	878694106.0	9	2	1	46
583	415	883757670.0	0	5	8	105
245	987	879468459.0	8	4	0	55
447	215	876231964.0	21	1	6	17
678	699	879695420.0	23	6	7	57
263	391	880574827.0	4	3	8	68
512	363	875728872.0	2	3	8	12
573	123	879995753.0	11	3	2	61
152	768	883524172.0	7	2	0	102
705	156	880166847.0	10	5	1	63
467	243	880475043.0	0	2	8	67
718	408	881625708.0	8	1	0	80
101	706	874781460.0	2	6	8	1
742	144	886760071.0	18	4	5	139
572	494	882063766.0	9	6	1	85
577	296	879793192.0	2	1	8	59
660	268	878439065.0	10	6	1	43
274	214	874984788.0	11	1	2	3
163	861	884130621.0	7	2	0	109
722	318	888294441.0	12	1	2	157
550	76	879546083.0	6	5	0	56
677	325	887046890.0	1	1	8	143
234	265	874835165.0	17	6	4	1
661	250	880756224.0	6	5	0	70
61	647	880036638.0	22	3	7	61
65	251	882606392.0	16	5	4	91
751	250	886832596.0	14	5	3	140
216	546	875306644.0	4	5	8	7
334	249	879647604.0	10	6	1	57
34	888	883955547.0	7	0	0	107
203	482	879572540.0	13	5	3	56
606	447	889133950.0	5	4	0	167
709	258	885714820.0	15	6	3	127
604	198	878848217.0	4	4	8	48
254	494	877889039.0	2	0	8	37
720	795	887159674.0	9	2	1	144
506	334	880777167.0	12	5	2	70
542	364	889488431.0	8	1	0	171
585	344	883708087.0	10	4	1	104
360	962	888323595.0	20	1	6	157
621	215	875971902.0	21	5	6	14
590	364	879535471.0	3	5	8	56
635	574	884461387.0	3	6	8	113
554	313	881177302.0	3	3	8	75
412	386	876672606.0	0	0	8	23
12	361	879455505.0	5	4	0	55
569	429	886285277.0	6	6	0	134
756	253	888639247.0	12	5	2	161
557	987	875482604.0	5	0	0	9
398	309	881957625.0	4	5	8	84
602	731	888733111.0	14	6	3	162
530	706	876014060.0	9	6	1	15
535	707	880314477.0	3	0	8	65
30	338	882157581.0	11	0	2	86
720	785	887160465.0	9	2	1	144
547	1003	885409770.0	3	3	8	124
326	564	875550328.0	0	1	8	10
643	371	887646979.0	0	1	8	150
716	370	886607744.0	23	2	7	137
166	913	880433474.0	12	1	2	66
235	360	881104661.0	7	2	0	74
527	908	888984255.0	12	2	2	165
412	138	875318263.0	7	5	0	7
631	774	882843786.0	10	1	1	94
680	685	875730629.0	2	3	8	12
534	493	884294611.0	5	4	0	111
50	721	883326399.0	0	0	8	100
720	305	887161728.0	9	2	1	144
682	587	882814298.0	2	1	8	94
279	324	881652683.0	15	1	3	80
580	706	879360442.0	2	3	8	54
617	125	876244991.0	1	2	8	18
201	718	884921638.0	11	4	2	118
696	265	875050602.0	5	2	0	4
535	572	880139562.0	3	5	8	63
716	241	886607743.0	23	2	7	137
478	215	882608457.0	17	5	4	91
378	328	875978191.0	23	5	7	14
635	376	884461849.0	3	6	8	113
378	742	883904118.0	16	6	4	106
194	138	889178729.0	18	4	5	167
535	391	880313163.0	3	0	8	65
583	409	883757727.0	0	5	8	105
598	353	881277855.0	7	4	0	76
549	818	875811455.0	0	4	8	13
745	305	879199250.0	6	1	0	52
736	293	880844627.0	7	6	0	71
265	236	887820828.0	0	3	8	152
696	357	875680258.0	12	2	2	11
433	503	886031506.0	7	3	0	131
365	974	882548214.0	0	5	8	91
712	364	879364981.0	4	3	8	54
689	302	879305097.0	11	2	2	53
661	321	882109193.0	22	6	7	85
549	850	878761120.0	4	3	8	47
656	408	874815593.0	12	6	2	1
556	280	876953340.0	6	3	0	26
522	686	884882916.0	0	4	8	118
630	252	879439232.0	0	4	8	55
712	822	879365497.0	4	3	8	54
585	301	883710974.0	11	4	2	104
621	407	876598016.0	3	6	8	22
557	598	875482092.0	5	0	0	9
267	1001	876543930.0	12	5	2	21
595	398	886958831.0	1	0	8	142
676	220	878941496.0	6	5	0	49
475	252	884059196.0	11	1	2	108
562	1	886366815.0	5	0	0	135
401	3	883347799.0	6	0	0	100
528	83	884239368.0	14	3	3	110
468	376	888957584.0	4	2	8	165
598	382	881277267.0	7	4	0	76
702	245	882678484.0	12	6	2	92
518	242	885602314.0	8	5	0	126
587	3	880310371.0	2	0	8	65
110	947	876251287.0	3	2	8	18
535	286	880139120.0	3	5	8	63
661	326	880755693.0	6	5	0	70
348	496	884132561.0	8	2	0	109
261	582	887314119.0	4	4	8	146
569	604	880061699.0	5	4	0	62
698	945	888479654.0	15	3	3	159
383	361	889388137.0	4	0	8	170
399	242	885599307.0	7	5	0	126
535	995	880139381.0	3	5	8	63
389	591	879874417.0	1	2	8	60
470	902	884125856.0	6	2	0	109
736	472	880844395.0	6	6	0	71
713	511	880179536.0	14	5	3	63
610	333	888444400.0	6	3	0	159
588	361	886182367.0	1	5	8	133
309	737	886441083.0	1	1	8	136
745	734	879190473.0	3	1	8	52
677	185	887047308.0	2	1	8	143
368	189	882912418.0	5	2	0	95
478	647	882956388.0	17	2	4	95
756	722	888639269.0	12	5	2	161
658	394	887954934.0	14	4	3	153
55	613	883602044.0	5	3	0	103
435	386	879787770.0	1	1	8	59
314	274	880888245.0	19	6	5	71
756	977	888638920.0	12	5	2	161
120	366	888407586.0	19	2	5	158
742	242	885458060.0	16	3	4	124
659	229	874793898.0	6	6	0	1
691	250	888887984.0	9	1	1	164
750	144	884472434.0	6	6	0	113
278	914	874949380.0	1	1	8	3
146	527	886048305.0	12	3	2	131
312	256	877399030.0	9	1	1	31
47	1000	883696785.0	7	4	0	104
526	345	889451420.0	21	0	6	170
310	668	880086943.0	12	4	2	62
732	583	880821349.0	0	6	8	71
420	392	884287428.0	3	4	8	111
527	590	887650683.0	1	1	8	150
400	227	883865462.0	6	6	0	106
433	593	886031341.0	7	3	0	131
490	685	880762205.0	8	5	0	70
711	398	881379649.0	11	5	2	77
705	753	880166577.0	10	5	1	63
740	817	884673910.0	14	1	3	115
702	765	882677012.0	12	6	2	92
129	639	881371140.0	9	5	1	77
525	229	878854247.0	6	4	0	48
709	312	885715151.0	15	6	3	127
712	189	879365104.0	4	3	8	54
621	12	875972730.0	21	5	6	14
616	296	878918406.0	0	5	8	49
703	553	880870854.0	14	6	3	71
318	977	875716709.0	22	2	7	11
438	250	886532359.0	2	2	8	137
578	377	884641743.0	5	1	0	115
471	546	879641850.0	8	6	0	57
708	546	876858914.0	3	2	8	25
732	489	881421332.0	23	5	7	77
541	394	887762296.0	8	2	0	151
508	613	885667624.0	2	6	8	127
716	914	886609884.0	0	3	8	138
216	245	875309998.0	5	5	0	7
554	280	881177302.0	3	3	8	75
674	937	885409789.0	3	3	8	124
205	843	886271733.0	2	6	8	134
736	187	880844552.0	7	6	0	71
736	574	880843436.0	6	6	0	71
586	118	879443291.0	1	4	8	55
229	326	876521887.0	6	5	0	21
324	32	885547447.0	17	4	4	125
269	742	887916284.0	3	4	8	153
427	927	887049081.0	2	1	8	143
363	627	879112700.0	5	0	0	51
420	867	884636583.0	4	1	8	115
220	41	878945763.0	7	5	0	49
22	144	885853030.0	6	1	0	129
360	248	875265368.0	17	4	4	6
418	552	876961076.0	8	3	0	26
707	491	879879868.0	3	2	8	60
380	550	887923972.0	5	4	0	153
660	242	878438148.0	10	6	1	43
576	357	875963242.0	19	5	5	14
313	160	887744239.0	3	2	8	151
483	217	875342314.0	14	5	3	7
10	562	882399419.0	6	3	0	89
446	581	879948655.0	22	2	7	60
493	797	880406799.0	5	1	0	66
718	392	880993317.0	0	1	8	73
172	243	887736045.0	1	2	8	151
491	546	878143785.0	0	3	8	40
257	352	884470718.0	6	6	0	113
569	704	886286361.0	6	6	0	134
687	392	882120528.0	1	0	8	86
191	765	879147810.0	15	0	3	51
549	555	878576905.0	1	1	8	45
49	61	888206409.0	12	0	2	156
646	155	879443645.0	1	4	8	55
230	706	875336775.0	13	5	3	7
574	492	874729750.0	12	5	2	0
639	656	880587862.0	7	3	0	68
310	93	879991485.0	10	3	1	61
647	855	881698175.0	4	2	8	81
325	589	879445378.0	2	4	8	55
127	502	879524108.0	0	5	8	56
602	101	888732609.0	14	6	3	162
274	12	874984639.0	11	1	2	3
85	902	877137015.0	9	5	1	28
245	590	879466667.0	8	4	0	55
651	387	886377248.0	7	0	0	135
254	966	877890428.0	2	0	8	37
593	545	884314740.0	10	4	1	111
556	486	876954021.0	6	3	0	26
134	659	880557060.0	23	2	7	67
611	938	881977375.0	9	5	1	84
458	724	882425762.0	14	3	3	89
718	542	880416314.0	8	1	0	66
675	754	883947500.0	4	0	8	107
579	750	883349301.0	6	0	0	100
380	499	887924425.0	5	4	0	153
378	497	875982200.0	0	6	8	15
349	945	887770507.0	10	2	1	151
669	170	887066724.0	7	1	0	143
713	216	880176984.0	13	5	3	63
718	352	882404137.0	8	3	0	89
394	250	879541298.0	5	5	0	56
566	155	875242787.0	10	4	1	6
264	597	879875151.0	1	2	8	60
428	625	888637085.0	11	5	2	161
303	957	883156810.0	1	5	8	98
450	322	880485693.0	3	2	8	67
385	731	885828297.0	23	0	7	128
660	754	878438095.0	10	6	1	43
35	409	878340848.0	7	5	0	42
577	508	879795269.0	3	1	8	59
487	406	876346551.0	5	3	0	19
396	633	876068153.0	0	0	8	16
696	843	879270313.0	1	2	8	53
163	541	884129782.0	7	2	0	109
146	422	886046979.0	12	3	2	131
588	727	886184577.0	2	5	8	133
